,doc_id,category,filename,characters,words,sentences,avg_word_length,avg_sentence_length
349,178620,talk.politics.misc,178620,3435,603,121,4.398009950248756,4.809917355371901
350,178621,talk.politics.misc,178621,1542,262,84,4.5458015267175576,2.927710843373494
351,178632,talk.politics.misc,178632,1415,229,77,4.799126637554585,2.688311688311688
352,178635,talk.politics.misc,178635,1216,204,62,4.6911764705882355,3.0491803278688523
353,178634,talk.politics.misc,178634,1293,204,73,4.970588235294118,2.5205479452054793
354,178611,talk.politics.misc,178611,3692,634,150,4.496845425867508,4.033333333333333
355,178601,talk.politics.misc,178601,3968,726,111,4.304407713498622,6.216216216216216
356,178598,talk.politics.misc,178598,1312,226,70,4.561946902654867,3.0144927536231885
357,178599,talk.politics.misc,178599,5068,816,91,4.950980392156863,8.802197802197803
358,178589,talk.politics.misc,178589,2998,502,94,4.165338645418327,5.43010752688172
359,178597,talk.politics.misc,178597,2614,409,72,4.743276283618582,6.396825396825397
360,178600,talk.politics.misc,178600,6549,898,150,5.88641425389755,5.906666666666666
361,178592,talk.politics.misc,178592,3584,632,121,4.295886075949367,4.991735537190083
362,178593,talk.politics.misc,178593,988,171,57,4.5321637426900585,2.732142857142857
363,178602,talk.politics.misc,178602,1970,338,54,4.470414201183432,6.0
364,178594,talk.politics.misc,178594,1795,319,89,4.391849529780564,3.337078651685393
365,178607,talk.politics.misc,178607,1729,262,104,4.423664122137405,2.4326923076923075
366,178610,talk.politics.misc,178610,2130,330,104,4.412121212121212,3.0576923076923075
367,178577,talk.politics.misc,178577,1348,206,73,4.631067961165049,2.6027397260273974
368,178609,talk.politics.misc,178609,1900,291,103,4.312714776632302,2.825242718446602
369,178608,talk.politics.misc,178608,2777,428,120,4.563084112149533,3.566666666666667
370,178603,talk.politics.misc,178603,3964,618,126,4.472491909385114,5.253968253968254
371,178605,talk.politics.misc,178605,1817,279,106,4.354838709677419,2.5377358490566038
372,178604,talk.politics.misc,178604,1999,315,101,4.346031746031746,3.0396039603960396
373,178581,talk.politics.misc,178581,1142,206,78,4.218446601941747,2.4675324675324677
374,178596,talk.politics.misc,178596,1855,295,101,4.796610169491525,2.891089108910891
375,178590,talk.politics.misc,178590,1972,352,91,4.2414772727272725,3.6
376,178606,talk.politics.misc,178606,2473,383,131,4.5248041775456915,2.763358778625954
377,178614,talk.politics.misc,178614,1241,205,65,4.8341463414634145,2.8615384615384616
378,178612,talk.politics.misc,178612,1325,221,65,4.714932126696833,3.234375
379,178567,talk.politics.misc,178567,4670,704,84,5.106534090909091,8.202380952380953
380,178582,talk.politics.misc,178582,2713,436,90,4.594036697247707,4.511111111111111
381,178587,talk.politics.misc,178587,3861,698,92,4.2722063037249285,7.25
382,178569,talk.politics.misc,178569,11735,1793,130,5.200223089793642,13.384615384615385
383,178570,talk.politics.misc,178570,2224,340,69,4.602941176470588,4.826086956521739
384,178583,talk.politics.misc,178583,1761,276,85,4.742753623188406,2.9529411764705884
385,178571,talk.politics.misc,178571,44761,7122,696,4.312973883740522,9.922413793103448
386,178574,talk.politics.misc,178574,8256,1392,139,4.385775862068965,9.856115107913668
387,178575,talk.politics.misc,178575,4859,754,119,4.454907161803714,6.142857142857143
388,178573,talk.politics.misc,178573,3006,463,85,4.624190064794816,5.341176470588235
389,178578,talk.politics.misc,178578,2667,487,86,4.246406570841889,5.435294117647059
390,178576,talk.politics.misc,178576,2219,351,81,4.786324786324786,4.222222222222222
391,178584,talk.politics.misc,178584,2891,491,98,4.366598778004073,4.918367346938775
392,178586,talk.politics.misc,178586,2791,496,98,4.366935483870968,4.826530612244898
393,178579,talk.politics.misc,178579,2020,303,69,4.544554455445544,4.304347826086956
394,178585,talk.politics.misc,178585,1453,251,72,4.47808764940239,3.1690140845070425
395,178568,talk.politics.misc,178568,2044,326,61,4.6871165644171775,5.322033898305085
396,178572,talk.politics.misc,178572,3679,565,70,5.056637168141593,7.768115942028985
397,178591,talk.politics.misc,178591,6328,1073,134,4.407269338303821,7.873134328358209
398,178588,talk.politics.misc,178588,4454,805,127,4.122981366459627,6.158730158730159
399,178558,talk.politics.misc,178558,5608,939,135,4.433439829605963,6.7555555555555555
400,178563,talk.politics.misc,178563,1348,223,56,4.5291479820627805,4.054545454545455
401,178557,talk.politics.misc,178557,1342,232,74,4.517241379310345,2.945945945945946
402,178546,talk.politics.misc,178546,4065,659,114,4.617602427921093,5.491228070175438
403,178554,talk.politics.misc,178554,2346,399,86,4.616541353383458,4.364705882352941
404,178553,talk.politics.misc,178553,1352,200,62,4.85,3.0806451612903225
405,178547,talk.politics.misc,178547,32656,5420,551,4.085055350553506,9.502722323049001
406,178564,talk.politics.misc,178564,1841,301,51,4.790697674418604,5.64
407,178560,talk.politics.misc,178560,2372,386,62,4.753886010362694,6.344262295081967
408,178550,talk.politics.misc,178550,11769,2013,138,4.293094883258818,14.405797101449275
409,178559,talk.politics.misc,178559,2114,351,81,4.680911680911681,4.049382716049383
410,178555,talk.politics.misc,178555,1403,247,74,4.417004048582996,3.2054794520547945
411,178552,talk.politics.misc,178552,2248,377,72,4.644562334217507,4.902777777777778
412,178562,talk.politics.misc,178562,1838,296,62,4.222972972972973,4.426229508196721
413,178551,talk.politics.misc,178551,1582,259,79,4.501930501930502,3.050632911392405
414,178548,talk.politics.misc,178548,2394,381,82,4.713910761154856,4.341463414634147
415,178561,talk.politics.misc,178561,5688,944,115,4.411016949152542,9.114035087719298
416,178556,talk.politics.misc,178556,1451,215,53,4.493023255813953,3.7169811320754715
417,178565,talk.politics.misc,178565,1937,317,70,4.712933753943218,4.521739130434782
418,178549,talk.politics.misc,178549,3993,558,71,4.829749103942652,7.52112676056338
419,178566,talk.politics.misc,178566,2550,422,96,4.580568720379147,4.21875
420,178852,talk.politics.misc,178852,2138,361,71,4.490304709141275,5.0
421,178832,talk.politics.misc,178832,2502,383,80,4.691906005221932,4.6625
422,178840,talk.politics.misc,178840,1637,257,73,4.529182879377432,3.75
423,178849,talk.politics.misc,178849,3667,640,97,4.4171875,6.298969072164948
424,178836,talk.politics.misc,178836,1683,267,74,4.337078651685394,3.5205479452054793
425,178834,talk.politics.misc,178834,2590,478,108,3.8870292887029287,4.203703703703703
426,178850,talk.politics.misc,178850,952,164,64,4.439024390243903,2.359375
427,178845,talk.politics.misc,178845,1005,145,57,4.558620689655172,2.3333333333333335
428,178847,talk.politics.misc,178847,3079,434,98,4.668202764976958,4.371134020618556
429,178831,talk.politics.misc,178831,1859,297,69,4.356902356902357,4.043478260869565
430,178842,talk.politics.misc,178842,1878,296,110,4.739864864864865,2.44954128440367
431,178846,talk.politics.misc,178846,1263,209,78,4.69377990430622,2.371794871794872
432,178841,talk.politics.misc,178841,3424,616,100,4.253246753246753,5.85
433,178844,talk.politics.misc,178844,3214,481,97,4.644490644490644,4.824742268041237
434,178839,talk.politics.misc,178839,1171,189,67,4.904761904761905,2.5522388059701493
435,178843,talk.politics.misc,178843,1239,211,64,4.57345971563981,2.9375
436,178837,talk.politics.misc,178837,2860,485,93,4.342268041237113,5.065217391304348
437,178835,talk.politics.misc,178835,2784,492,85,4.430894308943089,5.423529411764706
438,178833,talk.politics.misc,178833,1155,187,66,4.866310160427807,2.6153846153846154
439,178838,talk.politics.misc,178838,1208,199,77,4.648241206030151,2.5844155844155843
440,178851,talk.politics.misc,178851,1392,237,59,4.624472573839663,3.694915254237288
441,178823,talk.politics.misc,178823,2391,423,83,4.385342789598108,4.759036144578313
442,178820,talk.politics.misc,178820,1771,279,76,4.598566308243727,3.5789473684210527
443,178821,talk.politics.misc,178821,4914,867,119,4.286043829296425,7.042016806722689
444,178826,talk.politics.misc,178826,2161,370,86,4.518918918918919,4.176470588235294
445,178816,talk.politics.misc,178816,1763,236,85,4.77542372881356,2.611764705882353
446,178828,talk.politics.misc,178828,1745,305,101,4.363934426229508,2.782178217821782
447,178813,talk.politics.misc,178813,1783,307,89,4.495114006514658,3.247191011235955
448,178811,talk.politics.misc,178811,4633,810,146,4.185185185185185,5.729166666666667
449,178814,talk.politics.misc,178814,1506,267,65,4.168539325842697,3.8461538461538463
450,178827,talk.politics.misc,178827,3841,685,102,4.294890510948905,6.415841584158416
451,178817,talk.politics.misc,178817,1630,285,88,4.491228070175438,2.942528735632184
452,178818,talk.politics.misc,178818,2760,483,97,4.428571428571429,4.742268041237113
453,178812,talk.politics.misc,178812,2021,348,79,4.528735632183908,4.10126582278481
454,178825,talk.politics.misc,178825,3813,676,102,4.322485207100592,6.303921568627451
455,178815,talk.politics.misc,178815,2644,408,83,4.620098039215686,4.795180722891566
456,178824,talk.politics.misc,178824,3416,596,99,4.315436241610739,5.8686868686868685
457,178822,talk.politics.misc,178822,1561,260,68,4.742307692307692,3.5441176470588234
458,178819,talk.politics.misc,178819,1787,275,78,4.3963636363636365,3.2435897435897436
459,178830,talk.politics.misc,178830,1967,321,76,4.651090342679128,3.9342105263157894
460,178829,talk.politics.misc,178829,1894,305,57,4.298360655737705,5.280701754385965
461,178806,talk.politics.misc,178806,3666,610,107,4.747540983606557,5.514018691588785
462,178801,talk.politics.misc,178801,3672,656,102,4.3323170731707314,6.2
463,178771,talk.politics.misc,178771,2445,358,48,5.539106145251397,6.895833333333333
464,178791,talk.politics.misc,178791,1636,287,85,4.463414634146342,3.1294117647058823
465,178792,talk.politics.misc,178792,1596,259,80,4.710424710424711,3.0625
466,178802,talk.politics.misc,178802,1840,294,81,4.717687074829932,3.2839506172839505
467,178793,talk.politics.misc,178793,1814,312,83,4.57051282051282,3.5180722891566263
468,178767,talk.politics.misc,178767,1814,311,64,4.466237942122186,4.904761904761905
469,178807,talk.politics.misc,178807,3068,525,112,4.40952380952381,4.660714285714286
470,178790,talk.politics.misc,178790,1231,201,67,4.686567164179104,2.757575757575758
471,178805,talk.politics.misc,178805,3453,589,118,4.30899830220713,4.906779661016949
472,178789,talk.politics.misc,178789,2436,419,84,4.477326968973747,4.738095238095238
473,178800,talk.politics.misc,178800,2178,325,83,4.48,3.6626506024096384
474,178796,talk.politics.misc,178796,5034,852,139,4.415492957746479,5.956834532374101
475,178797,talk.politics.misc,178797,2021,320,93,4.659375,3.4408602150537635
476,178788,talk.politics.misc,178788,2213,354,83,4.350282485875706,4.0843373493975905
477,178798,talk.politics.misc,178798,4031,692,136,4.530346820809249,4.904411764705882
478,178808,talk.politics.misc,178808,1513,253,73,4.683794466403162,3.3472222222222223
479,178803,talk.politics.misc,178803,1662,265,81,4.60377358490566,3.0617283950617282
480,178804,talk.politics.misc,178804,2328,371,94,4.959568733153639,3.7127659574468086
481,178799,talk.politics.misc,178799,13122,2225,188,4.547415730337079,12.122340425531915
482,178794,talk.politics.misc,178794,565,94,50,4.627659574468085,1.7755102040816326
483,178795,talk.politics.misc,178795,1282,211,78,4.587677725118484,2.5064935064935066
484,178810,talk.politics.misc,178810,1212,206,73,4.58252427184466,2.589041095890411
485,178809,talk.politics.misc,178809,2422,376,95,4.5638297872340425,3.8210526315789473
486,178783,talk.politics.misc,178783,4365,696,116,4.4511494252873565,5.7844827586206895
487,178762,talk.politics.misc,178762,6428,1085,128,4.591705069124424,8.3046875
488,178775,talk.politics.misc,178775,3795,656,58,4.501524390243903,11.357142857142858
489,178770,talk.politics.misc,178770,5253,915,116,4.481967213114754,7.586206896551724
490,178779,talk.politics.misc,178779,3003,467,103,4.69593147751606,5.074468085106383
491,178781,talk.politics.misc,178781,2941,516,108,4.405038759689923,4.719626168224299
492,178773,talk.politics.misc,178773,4986,874,122,4.35812356979405,6.89344262295082
493,178784,talk.politics.misc,178784,800,144,62,4.3125,2.1129032258064515
494,178777,talk.politics.misc,178777,1734,227,65,5.643171806167401,3.523076923076923
495,178785,talk.politics.misc,178785,1791,302,90,4.642384105960265,3.0444444444444443
496,178776,talk.politics.misc,178776,10918,1781,174,4.59685569904548,10.402298850574713
497,178782,talk.politics.misc,178782,1539,252,62,4.587301587301587,3.80327868852459
498,178778,talk.politics.misc,178778,1208,197,71,4.649746192893401,2.492957746478873
499,178768,talk.politics.misc,178768,2386,402,96,4.609452736318408,3.9583333333333335
500,178772,talk.politics.misc,178772,2538,435,101,4.47816091954023,4.148514851485149
501,178769,talk.politics.misc,178769,3906,639,110,4.599374021909234,5.898148148148148
502,178774,talk.politics.misc,178774,1251,205,76,4.53170731707317,2.4078947368421053
503,178780,talk.politics.misc,178780,1055,178,67,4.612359550561798,2.4545454545454546
504,178786,talk.politics.misc,178786,15697,2716,232,4.480117820324006,11.318965517241379
505,178787,talk.politics.misc,178787,1506,244,64,4.627049180327869,3.532258064516129
506,178765,talk.politics.misc,178765,1765,310,84,4.32258064516129,3.63855421686747
507,178756,talk.politics.misc,178756,2106,314,62,4.8152866242038215,4.935483870967742
508,178759,talk.politics.misc,178759,1563,272,77,4.4338235294117645,3.3552631578947367
509,178757,talk.politics.misc,178757,2527,449,66,4.224944320712694,6.348484848484849
510,178746,talk.politics.misc,178746,3215,526,110,4.577946768060836,4.636363636363637
511,178764,talk.politics.misc,178764,1560,256,71,4.68359375,3.3661971830985915
512,178755,talk.politics.misc,178755,2380,427,86,4.255269320843091,4.6976744186046515
513,178763,talk.politics.misc,178763,2798,508,69,4.261811023622047,6.826086956521739
514,178758,talk.politics.misc,178758,3080,489,93,4.754601226993865,5.543478260869565
515,178754,talk.politics.misc,178754,4690,770,127,4.577922077922078,6.031496062992126
516,178750,talk.politics.misc,178750,2258,390,94,4.5487179487179485,3.893617021276596
517,178748,talk.politics.misc,178748,1141,193,68,4.5595854922279795,2.5
518,178751,talk.politics.misc,178751,2407,423,78,4.41371158392435,5.153846153846154
519,178760,talk.politics.misc,178760,2362,401,98,4.511221945137157,4.030927835051546
520,178747,talk.politics.misc,178747,3876,653,98,4.4257274119448695,6.438775510204081
521,178761,talk.politics.misc,178761,1444,238,77,4.743697478991597,3.026315789473684
522,178749,talk.politics.misc,178749,1453,239,67,4.635983263598327,3.298507462686567
523,178753,talk.politics.misc,178753,1094,178,65,4.741573033707865,2.5692307692307694
524,178752,talk.politics.misc,178752,1703,290,98,4.544827586206897,2.7142857142857144
525,178766,talk.politics.misc,178766,3642,626,107,4.496805111821086,5.616822429906542
526,178732,talk.politics.misc,178732,2523,403,75,4.632754342431761,5.4
527,178720,talk.politics.misc,178720,1921,332,89,4.382530120481928,3.561797752808989
528,178725,talk.politics.misc,178725,2655,445,88,4.620224719101124,4.704545454545454
529,178743,talk.politics.misc,178743,1604,277,111,4.541516245487364,2.18018018018018
530,178740,talk.politics.misc,178740,1692,314,74,3.878980891719745,4.027027027027027
531,178737,talk.politics.misc,178737,2835,489,98,4.5030674846625764,4.795918367346939
532,178724,talk.politics.misc,178724,15338,2464,200,4.6939935064935066,12.33
533,178742,talk.politics.misc,178742,2024,345,87,4.440579710144927,3.735632183908046
534,178736,talk.politics.misc,178736,1338,229,66,4.598253275109171,3.272727272727273
535,178739,talk.politics.misc,178739,3693,615,99,4.635772357723577,6.1938775510204085
536,178716,talk.politics.misc,178716,5211,869,134,4.517836593785961,6.276119402985074
